found,author,combinedName,kingdom,tsn,unitInd1,unitInd2,unitInd3,unitInd4,unitName1,unitName2,unitName3,unitName4,final_id,full_hierarchy
TRUE,"(Walker, 1852)",hesperophylax designatus,Animalia,116008,,,,,Hesperophylax,designatus,,,hesperophylax_designatus,TRUE
TRUE,"Banks, 1916",hesperophylax,Animalia,116001,,,,,Hesperophylax,,,,hesperophylax,TRUE
TRUE,"Hagen in Selys, 1853",hetaerina,Animalia,102048,,,,,Hetaerina,,,,hetaerina,TRUE
TRUE,"(Daggy, 1945)",heterocloeon anoka,Animalia,698023,,,,,Heterocloeon,anoka,,,heterocloeon_anoka,TRUE
TRUE,"(McDunnough, 1923)",heterocloeon curiosum,Animalia,100796,,,,,Heterocloeon,curiosum,,,heterocloeon_curiosum,TRUE
TRUE,"McDunnough, 1925",heterocloeon,Animalia,100794,,,,,Heterocloeon,,,,heterocloeon,TRUE
TRUE,"(Walker, 1852)",heteroplectron americanum,Animalia,553090,,,,,Heteroplectron,americanum,,,heteroplectron_americanum,TRUE
TRUE,"McLachlan, 1871",heteroplectron,Animalia,116537,,,,,Heteroplectron,,,,heteroplectron,TRUE
TRUE,"(Walker, 1856)",heterotrissocladius marcidus,Animalia,128744,,,,,Heterotrissocladius,marcidus,,,heterotrissocladius_marcidus,TRUE
TRUE,Sparck,heterotrissocladius,Animalia,128737,,,,,Heterotrissocladius,,,,heterotrissocladius,TRUE
TRUE,"Walsh, 1863",hexagenia,Animalia,101537,,,,,Hexagenia,,,,hexagenia,TRUE
TRUE,"Latreille, 1809",hexatoma,Animalia,120094,,,,,Hexatoma,,,,hexatoma,TRUE
TRUE,"Ross, 1938",homoplectra,Animalia,115618,,,,,Homoplectra,,,,homoplectra,TRUE
TRUE,"Roback, 1979",hudsonimyia karelena,Animalia,128168,,,,,Hudsonimyia,karelena,,,hudsonimyia_karelena,TRUE
TRUE,Caldwell and Soponis,hudsonimyia parrishi,Animalia,128169,,,,,Hudsonimyia,parrishi,,,hudsonimyia_parrishi,TRUE
TRUE,,hudsonimyia,Animalia,128167,,,,,Hudsonimyia,,,,hudsonimyia,TRUE
TRUE,"Saussure, 1858",hyalella azteca,Animalia,94026,,,,,Hyalella,azteca,,,hyalella_azteca,TRUE
TRUE,"S. I. Smith, 1874",hyalella,Animalia,94025,,,,,Hyalella,,,,hyalella,TRUE
TRUE,,hybomitra,Animalia,131321,,,,,Hybomitra,,,,hybomitra,TRUE
TRUE,"Wallengren, 1891",hydatophylax,Animalia,115995,,,,,Hydatophylax,,,,hydatophylax,TRUE
TRUE,"Linnaeus, 1758",hydra,Animalia,50845,,,,,Hydra,,,,hydra,TRUE
TRUE,"Kugelann, 1794",hydraena,Animalia,112757,,,,,Hydraena,,,,hydraena,TRUE
TRUE,,hydrellia,Animalia,147117,,,,,Hydrellia,,,,hydrellia,TRUE
TRUE,"(Malloch, 1915)",hydrobaenus pilipes,Animalia,128764,,,,,Hydrobaenus,pilipes,,,hydrobaenus_pilipes,TRUE
TRUE,Fries,hydrobaenus,Animalia,128750,,,,,Hydrobaenus,,,,hydrobaenus,TRUE
TRUE,"Leach, 1815",hydrobius,Animalia,113196,,,,,Hydrobius,,,,hydrobius,TRUE
TRUE,"Say, 1823",hydrocanthus,Animalia,112623,,,,,Hydrocanthus,,,,hydrocanthus,TRUE
TRUE,"Berthold, 1827",hydrochara,Animalia,113190,,,,,Hydrochara,,,,hydrochara,TRUE
TRUE,"Leach, 1817",hydrochus,Animalia,113166,,,,,Hydrochus,,,,hydrochus,TRUE
TRUE,"Clairville, 1806",hydroporus,Animalia,112390,,,,,Hydroporus,,,,hydroporus,TRUE
TRUE,"Ross, 1938",hydropsyche betteni,Animalia,115454,,,,,Hydropsyche,betteni,,,hydropsyche_betteni,TRUE
TRUE,"Ross, 1938",hydropsyche bidens,Animalia,115458,,,,,Hydropsyche,bidens,,,hydropsyche_bidens,TRUE
TRUE,"Ross, 1938",hydropsyche dicantha,Animalia,115465,,,,,Hydropsyche,dicantha,,,hydropsyche_dicantha,TRUE
TRUE,"Ross, 1938",hydropsyche leonardi,Animalia,115472,,,,,Hydropsyche,leonardi,,,hydropsyche_leonardi,TRUE
TRUE,"Hagen, 1861",hydropsyche depravata,Animalia,115464,,,,,Hydropsyche,depravata,,,hydropsyche_depravata,TRUE
TRUE,"Ross, 1938",hydropsyche orris,Animalia,115485,,,,,Hydropsyche,orris,,,hydropsyche_orris,TRUE
TRUE,"Hagen, 1861",hydropsyche phalerata,Animalia,115477,,,,,Hydropsyche,phalerata,,,hydropsyche_phalerata,TRUE
TRUE,"(Banks, 1914)",hydropsyche recurvata,Animalia,115520,,,,,Hydropsyche,recurvata,,,hydropsyche_recurvata,TRUE
TRUE,"Hagen, 1861",hydropsyche scalaris,Animalia,115480,,,,,Hydropsyche,scalaris,,,hydropsyche_scalaris,TRUE
TRUE,"Banks, 1936",hydropsyche separata,Animalia,115525,,,,,Hydropsyche,separata,,,hydropsyche_separata,TRUE
TRUE,"Pictet, 1834",hydropsyche,Animalia,115453,,,,,Hydropsyche,,,,hydropsyche,TRUE
TRUE,"Ross, 1938",hydropsyche valanis,Animalia,115482,,,,,Hydropsyche,valanis,,,hydropsyche_valanis,TRUE
TRUE,"Banks, 1914",hydropsyche venularis,Animalia,115484,,,,,Hydropsyche,venularis,,,hydropsyche_venularis,TRUE
TRUE,"Betten & Mosely, 1940",hydropsyche walkeri,Animalia,115593,,,,,Hydropsyche,walkeri,,,hydropsyche_walkeri,TRUE
TRUE,"Ross, 1938",hydroptila ajax,Animalia,115643,,,,,Hydroptila,ajax,,,hydroptila_ajax,TRUE
TRUE,"Morton, 1905",hydroptila consimilis,Animalia,115647,,,,,Hydroptila,consimilis,,,hydroptila_consimilis,TRUE
TRUE,"Hagen, 1861",hydroptila albicornis,Animalia,115644,,,,,Hydroptila,albicornis,,,hydroptila_albicornis,TRUE
TRUE,"Ross, 1938",hydroptila armata,Animalia,115646,,,,,Hydroptila,armata,,,hydroptila_armata,TRUE
TRUE,"Morton, 1905",hydroptila hamata,Animalia,115650,,,,,Hydroptila,hamata,,,hydroptila_hamata,TRUE
TRUE,"Betten, 1934",hydroptila waubesiana,Animalia,115657,,,,,Hydroptila,waubesiana,,,hydroptila_waubesiana,TRUE
TRUE,"Dalman, 1819",hydroptila,Animalia,115641,,,,,Hydroptila,,,,hydroptila,TRUE
TRUE,"Morton, 1905",hydroptila spatulata,Animalia,115652,,,,,Hydroptila,spatulata,,,hydroptila_spatulata,TRUE
TRUE,,hyporhygma,Animalia,129520,,,,,Hyporhygma,,,,hyporhygma,TRUE
TRUE,"Eisen, 1879",ilyodrilus,Animalia,68660,,,,,Ilyodrilus,,,,ilyodrilus,TRUE
TRUE,"(Southern, 1909)",ilyodrilus templetoni,Animalia,68662,,,,,Ilyodrilus,templetoni,,,ilyodrilus_templetoni,TRUE
TRUE,"Banks, 1916",ironoquia,Animalia,116382,,,,,Ironoquia,,,,ironoquia,TRUE
TRUE,"Charpentier, 1840",ischnura,Animalia,102078,,,,,Ischnura,,,,ischnura,TRUE
TRUE,"(Brinkhurst, 1965)",isochaetides freyi,Animalia,68810,,,,,Isochaetides,freyi,,,isochaetides_freyi,TRUE
TRUE,"Hrabe, 1966",isochaetides,Animalia,68808,,,,,Isochaetides,,,,isochaetides,TRUE
TRUE,"(Ricker, 1952)",isogenoides hansoni,Animalia,568754,,,,,Isogenoides,hansoni,,,isogenoides_hansoni,TRUE
TRUE,"Klapálek, 1912",isogenoides,Animalia,103124,,,,,Isogenoides,,,,isogenoides,TRUE
TRUE,"(Walker, 1853)",isonychia bicolor,Animalia,101045,,,,,Isonychia,bicolor,,,isonychia_bicolor,TRUE
TRUE,"Traver, 1932",isonychia obscura,Animalia,101054,,,,,Isonychia,obscura,,,isonychia_obscura,TRUE
TRUE,"Eaton, 1871",isonychia,Animalia,101041,,,,,Isonychia,,,,isonychia,TRUE
TRUE,"Illies, 1966",isoperla frisoni,Animalia,103031,,,,,Isoperla,frisoni,,,isoperla_frisoni,TRUE
TRUE,"(Klapálek, 1923)",isoperla holochlora,Animalia,103020,,,,,Isoperla,holochlora,,,isoperla_holochlora,TRUE
TRUE,"Needham and Claassen, 1925",isoperla marlynia,Animalia,103023,,,,,Isoperla,marlynia,,,isoperla_marlynia,TRUE
TRUE,"Frison, 1942",isoperla namata,Animalia,103017,,,,,Isoperla,namata,,,isoperla_namata,TRUE
TRUE,"(Walsh, 1862)",isoperla nana,Animalia,103032,,,,,Isoperla,nana,,,isoperla_nana,TRUE
TRUE,"Banks, 1906",isoperla,Animalia,102995,,,,,Isoperla,,,,isoperla,TRUE
TRUE,"(Newman, 1838)",isoperla transmarina,Animalia,103036,,,,,Isoperla,transmarina,,,isoperla_transmarina,TRUE
TRUE,"Boerner, 1903",isotomurus,Animalia,99246,,,,,Isotomurus,,,,isotomurus,TRUE
TRUE,"(Daggy, 1945)",iswaeon anoka,Animalia,776948,,,,,Iswaeon,anoka,,,iswaeon_anoka,TRUE
TRUE,"Eaton, 1873",ithytrichia,Animalia,115823,,,,,Ithytrichia,,,,ithytrichia,TRUE
TRUE,,krenopelopia,Animalia,128170,,,,,Krenopelopia,,,,krenopelopia,TRUE
TRUE,,krenosmittia,Animalia,128771,,,,,Krenosmittia,,,,krenosmittia,TRUE
TRUE,"Beck and Beck, 1966",labrundinia virescens,Animalia,128182,,,,,Labrundinia,virescens,,,labrundinia_virescens,TRUE
TRUE,"(Loew, 1866)",labrundinia pilosella,Animalia,128178,,,,,Labrundinia,pilosella,,,labrundinia_pilosella,TRUE
TRUE,,labrundinia,Animalia,128173,,,,,Labrundinia,,,,labrundinia,TRUE
TRUE,"Erichson, 1837",laccobius,Animalia,112858,,,,,Laccobius,,,,laccobius,TRUE
TRUE,"Leach, 1815",laccophilus,Animalia,112278,,,,,Laccophilus,,,,laccophilus,TRUE
TRUE,"(C. B. Adams, 1841)",laevapex fuscus,Animalia,76577,,,,,Laevapex,fuscus,,,laevapex_fuscus,TRUE
TRUE,"(Gmelin, 1791)",lampsilis radiata,Animalia,79994,,,,,Lampsilis,radiata,,,lampsilis_radiata,TRUE
TRUE,"Rafinesque, 1820",lampsilis,Animalia,79986,,,,,Lampsilis,,,,lampsilis,TRUE
TRUE,"(Selys, 1854)",lanthus parvulus,Animalia,101768,,,,,Lanthus,parvulus,,,lanthus_parvulus,TRUE
TRUE,"Needham, 1897",lanthus,Animalia,101766,,,,,Lanthus,,,,lanthus,TRUE
TRUE,"Carle, 1980",lanthus vernalis,Animalia,101769,,,,,Lanthus,vernalis,,,lanthus_vernalis,TRUE
TRUE,"Bilyj, 1984",larsia canadensis,Animalia,128185,,,,,Larsia,canadensis,,,larsia_canadensis,TRUE
TRUE,"Wiedemann, 1824",larsia,Animalia,128183,,,,,Larsia,,,,larsia,TRUE
TRUE,"(Kieffer, 1911)",lauterborniella agrayloides,Animalia,129526,,,,,Lauterborniella,agrayloides,,,lauterborniella_agrayloides,TRUE
TRUE,,lauterborniella,Animalia,129525,,,,,Lauterborniella,,,,lauterborniella,TRUE
TRUE,"Neuman, 1880",lebertia,Animalia,83034,,,,,Lebertia,,,,lebertia,TRUE
TRUE,"Rambur, 1842",lepidostoma,Animalia,116794,,,,,Lepidostoma,,,,lepidostoma,TRUE
TRUE,"(Banks, 1899)",leptocerus americanus,Animalia,116678,,,,,Leptocerus,americanus,,,leptocerus_americanus,TRUE
TRUE,"Leach in Brewster, 1815",leptocerus,Animalia,116677,,,,,Leptocerus,,,,leptocerus,TRUE
TRUE,"Westwood, 1840",leptophlebia,Animalia,101148,,,,,Leptophlebia,,,,leptophlebia,TRUE
TRUE,"Leach, 1815",lestes,Animalia,102061,,,,,Lestes,,,,lestes,TRUE
TRUE,"(Banks, 1911)",leucotrichia pictipes,Animalia,115631,,,,,Leucotrichia,pictipes,,,leucotrichia_pictipes,TRUE
TRUE,"Mosely, 1934",leucotrichia,Animalia,115630,,,,,Leucotrichia,,,,leucotrichia,TRUE
TRUE,"Flowers, 1980",leucrocuta,Animalia,100676,,,,,Leucrocuta,,,,leucrocuta,TRUE
TRUE,"(Walker, 1851)",leuctra ferruginea,Animalia,102850,,,,,Leuctra,ferruginea,,,leuctra_ferruginea,TRUE
TRUE,"Hanson, 1941",leuctra maria,Animalia,102873,,,,,Leuctra,maria,,,leuctra_maria,TRUE
TRUE,"Stephens, 1835",leuctra,Animalia,102844,,,,,Leuctra,,,,leuctra,TRUE
TRUE,"(Pictet, 1841)",leuctra tenuis,Animalia,102853,,,,,Leuctra,tenuis,,,leuctra_tenuis,TRUE
TRUE,"Claassen, 1923",leuctra truncata,Animalia,102868,,,,,Leuctra,truncata,,,leuctra_truncata,TRUE
TRUE,"Leach in Brewster, 1815",limnephilus,Animalia,116069,,,,,Limnephilus,,,,limnephilus,TRUE
TRUE,"C. L. Koch, 1836",limnesia,Animalia,83051,,,,,Limnesia,,,,limnesia,TRUE
TRUE,"Latreille, 1796",limnochares,Animalia,83146,,,,,Limnochares,,,,limnochares,TRUE
TRUE,"Brinkhurst, 1963",limnodrilus cervix,Animalia,68652,,,,,Limnodrilus,cervix,,,limnodrilus_cervix,TRUE
TRUE,"Ratzel, 1868",limnodrilus claparedeianus,Animalia,974746,,,,,Limnodrilus,claparedeianus,,,limnodrilus_claparedeianus,TRUE
TRUE,"Claparède, 1862",limnodrilus hoffmeisteri,Animalia,68639,,,,,Limnodrilus,hoffmeisteri,,,limnodrilus_hoffmeisteri,TRUE
TRUE,"(Verrill, 1871)",limnodrilus profundicola,Animalia,68649,,,,,Limnodrilus,profundicola,,,limnodrilus_profundicola,TRUE
TRUE,"Claparède, 1862",limnodrilus,Animalia,68638,,,,,Limnodrilus,,,,limnodrilus,TRUE
TRUE,"Claparède, 1862",limnodrilus udekemianus,Animalia,68644,,,,,Limnodrilus,udekemianus,,,limnodrilus_udekemianus,TRUE
TRUE,"Macquart, 1834",limnophila,Animalia,120164,,,,,Limnophila,,,,limnophila,TRUE
TRUE,Eaton,limnophyes,Animalia,128776,,,,,Limnophyes,,,,limnophyes,TRUE
TRUE,"Meigen, 1800",limonia,Animalia,119704,,,,,Limonia,,,,limonia,TRUE
TRUE,"Rafinesque-Schmaltz, 1820",lirceus,Animalia,92666,,,,,Lirceus,,,,lirceus,TRUE
TRUE,"(Morgan, 1913)",litobrancha recurvata,Animalia,101567,,,,,Litobrancha,recurvata,,,litobrancha_recurvata,TRUE
TRUE,"McCafferty, 1971",litobrancha,Animalia,101566,,,,,Litobrancha,,,,litobrancha,TRUE
TRUE,,lopescladius,Animalia,128811,,,,,Lopescladius,,,,lopescladius,TRUE
TRUE,"Grube, 1844",lumbriculus,Animalia,68441,,,,,Lumbriculus,,,,lumbriculus,TRUE
TRUE,"(Müller, 1774)",lumbriculus variegatus,Animalia,68444,,,,,Lumbriculus,variegatus,,,lumbriculus_variegatus,TRUE
TRUE,"Lamarck, 1801",lymnaea,Animalia,76484,,,,,Lymnaea,,,,lymnaea,TRUE
TRUE,"(Linnaeus, 1758)",lymnaea stagnalis,Animalia,76487,,,,,Lymnaea,stagnalis,,,lymnaea_stagnalis,TRUE
TRUE,"(Banks, 1914)",lype diversa,Animalia,115392,,,,,Lype,diversa,,,lype_diversa,TRUE
TRUE,"McLachlan, 1878",lype,Animalia,115391,,,,,Lype,,,,lype,TRUE
TRUE,"(Traver, 1933)",maccaffertium exiguum,Animalia,698216,,,,,Maccaffertium,exiguum,,,maccaffertium_exiguum,TRUE
TRUE,"(Clemens and Leonard, 1924)",maccaffertium ithaca,Animalia,698218,,,,,Maccaffertium,ithaca,,,maccaffertium_ithaca,TRUE
TRUE,"(Clemens, 1913)",maccaffertium luteum,Animalia,698222,,,,,Maccaffertium,luteum,,,maccaffertium_luteum,TRUE
TRUE,"(McDunnough, 1926)",maccaffertium mediopunctatum,Animalia,698469,,,,,Maccaffertium,mediopunctatum,,,maccaffertium_mediopunctatum,TRUE
TRUE,"(Carle and Lewis, 1978)",maccaffertium meririvulanum,Animalia,698228,,,,,Maccaffertium,meririvulanum,,,maccaffertium_meririvulanum,TRUE
TRUE,"(McDunnough, 1924)",maccaffertium mexicanum integrum,Animalia,698515,,,,,Maccaffertium,mexicanum,integrum,,maccaffertium_mexicanum integrum,TRUE
TRUE,"(Banks, 1910)",maccaffertium modestum,Animalia,698232,,,,,Maccaffertium,modestum,,,maccaffertium_modestum,TRUE
TRUE,"(Hagen, 1861)",maccaffertium pudicum,Animalia,698238,,,,,Maccaffertium,pudicum,,,maccaffertium_pudicum,TRUE
TRUE,"(Walsh, 1862)",maccaffertium pulchellum,Animalia,698241,,,,,Maccaffertium,pulchellum,,,maccaffertium_pulchellum,TRUE
TRUE,"Bednarik, 1979",maccaffertium,Animalia,697957,,,,,Maccaffertium,,,,maccaffertium,TRUE
TRUE,"(Walsh, 1862)",maccaffertium terminatum,Animalia,698471,,,,,Maccaffertium,terminatum,,,maccaffertium_terminatum,TRUE
TRUE,"(Walker, 1853)",maccaffertium vicarium,Animalia,698255,,,,,Maccaffertium,vicarium,,,maccaffertium_vicarium,TRUE
TRUE,"Rambur, 1842",macromia,Animalia,101918,,,,,Macromia,,,,macromia,TRUE
TRUE,"Say, 1825",macronychus glabratus,Animalia,114213,,,,,Macronychus,glabratus,,,macronychus_glabratus,TRUE
TRUE,"Müller, 1806",macronychus,Animalia,114212,,,,,Macronychus,,,,macronychus,TRUE
TRUE,"(Walker, 1848)",macropelopia decedens,Animalia,128037,,,,,Macropelopia,decedens,,,macropelopia_decedens,TRUE
TRUE,,macropelopia,Animalia,128034,,,,,Macropelopia,,,,macropelopia,TRUE
TRUE,"(Banks, 1909)",macrostemum carolina,Animalia,115608,,,,,Macrostemum,carolina,,,macrostemum_carolina,TRUE
TRUE,"Kolenati, 1859",macrostemum,Animalia,115603,,,,,Macrostemum,,,,macrostemum,TRUE
TRUE,"(Hagen, 1861)",macrostemum zebratum,Animalia,115606,,,,,Macrostemum,zebratum,,,macrostemum_zebratum,TRUE
TRUE,"Stark and Szczytko, 1988",malirekus iroquois,Animalia,103177,,,,,Malirekus,iroquois,,,malirekus_iroquois,TRUE
TRUE,"Ricker, 1952",malirekus,Animalia,103174,,,,,Malirekus,,,,malirekus,TRUE
TRUE,"Leidy, 1859",manayunkia,Animalia,68169,,,,,Manayunkia,,,,manayunkia,TRUE
TRUE,"Leidy, 1859",manayunkia speciosa,Animalia,68172,,,,,Manayunkia,speciosa,,,manayunkia_speciosa,TRUE
TRUE,"Mosely, 1937",mayatrichia ayama,Animalia,115812,,,,,Mayatrichia,ayama,,,mayatrichia_ayama,TRUE
TRUE,"Mosely, 1937",mayatrichia,Animalia,115811,,,,,Mayatrichia,,,,mayatrichia,TRUE
TRUE,,meropelopia americana,Animalia,128134,,,,,Meropelopia,americana,,,meropelopia_americana,TRUE
TRUE,"(Johannsen, 1905)",meropelopia flavifrons,Animalia,128148,,,,,Meropelopia,flavifrons,,,meropelopia_flavifrons,TRUE
TRUE,"(Roeback, 1971)",meropelopia,Animalia,128132,,,,,Meropelopia,,,,meropelopia,TRUE
TRUE,"McLachlan, 1876",micrasema,Animalia,116958,,,,,Micrasema,,,,micrasema,TRUE
TRUE,"Kieffer, 1926",microchironomus,Animalia,129532,,,,,Microchironomus,,,,microchironomus,TRUE
TRUE,"(LeConte, 1852)",microcylloepus pusillus,Animalia,114147,,,,,Microcylloepus,pusillus,,,microcylloepus_pusillus,TRUE
TRUE,"Hinton, 1935",microcylloepus,Animalia,114146,,,,,Microcylloepus,,,,microcylloepus,TRUE
TRUE,"(Gould, 1841)",micromenetus dilatatus,Animalia,76648,,,,,Micromenetus,dilatatus,,,micromenetus_dilatatus,TRUE
TRUE,"F. C. Baker, 1945",micromenetus,Animalia,76643,,,,,Micromenetus,,,,micromenetus,TRUE
TRUE,"Kieffer, 1909",micropsectra,Animalia,129890,,,,,Micropsectra,,,,micropsectra_aristata,FALSE
TRUE,"(Johannsen, 1905)",micropsectra deflecta,Animalia,129898,,,,,Micropsectra,deflecta,,,micropsectra_deflecta,TRUE
TRUE,"(Johannsen, 1905)",micropsectra dives,Animalia,129900,,,,,Micropsectra,dives,,,micropsectra_dives,TRUE
TRUE,"Kieffer, 1909",micropsectra,Animalia,129890,,,,,Micropsectra,,,,micropsectra_notescens,FALSE
TRUE,"Kieffer, 1909",micropsectra,Animalia,129890,,,,,Micropsectra,,,,micropsectra,TRUE
TRUE,"(Malloch, 1919)",micropsectra polita,Animalia,129913,,,,,Micropsectra,polita,,,micropsectra_polita,TRUE
TRUE,,tanytarsini,Animalia,129872,,,,,Tanytarsini,,,,tanytarsini,TRUE
TRUE,"(De Geer, 1776)",microtendipes pedellus,Animalia,129541,,,,,Microtendipes,pedellus,,,microtendipes_pedellus,TRUE
TRUE,(Edwards),microtendipes rydalensis,Animalia,129547,,,,,Microtendipes,rydalensis,,,microtendipes_rydalensis,TRUE
TRUE,,microtendipes,Animalia,129535,,,,,Microtendipes,,,,microtendipes,TRUE
TRUE,"Neuman, 1880",mideopsis,Animalia,83479,,,,,Mideopsis,,,,mideopsis,TRUE
TRUE,"Curtis, 1834",molanna,Animalia,116474,,,,,Molanna,,,,molanna,TRUE
TRUE,"Curtis, 1833",molophilus,Animalia,120758,,,,,Molophilus,,,,molophilus,TRUE
TRUE,"Holmes, 1905",monoculodes edwardsi,Animalia,94539,,,,,Monoculodes,edwardsi,,,monoculodes_edwardsi,TRUE
TRUE,"Stimpson, 1853",monoculodes,Animalia,94519,,,,,Monoculodes,,,,monoculodes,TRUE
TRUE,"Kieffer, 1921",monodiamesa,Animalia,128440,,,,,Monodiamesa,,,,monodiamesa,TRUE
TRUE,"(Say, 1822)",musculium partumeium,Animalia,81432,,,,,Musculium,partumeium,,,musculium_partumeium,TRUE
TRUE,"Link, 1807",musculium,Animalia,81427,,,,,Musculium,,,,musculium,TRUE
TRUE,"(Say, 1829)",musculium transversum,Animalia,81428,,,,,Musculium,transversum,,,musculium_transversum,TRUE
TRUE,"Hill-Griffin, 1912",mystacides alafimbriatus,Animalia,116603,,,,,Mystacides,alafimbriatus,,,mystacides_alafimbriatus,TRUE
TRUE,"(Walker, 1852)",mystacides sepulchralis,Animalia,116599,,,,,Mystacides,sepulchralis,,,mystacides_sepulchralis,TRUE
TRUE,"Berthold, 1827",mystacides,Animalia,116598,,,,,Mystacides,,,,mystacides,TRUE
TRUE,"Müller, 1773",nais barbata,Animalia,68947,,,,,Nais,barbata,,,nais_barbata,TRUE
TRUE,"Michaelsen, 1923",nais behningi,Animalia,68949,,,,,Nais,behningi,,,nais_behningi,TRUE
TRUE,"Michaelsen, 1898",nais bretscheri,Animalia,68961,,,,,Nais,bretscheri,,,nais_bretscheri,TRUE
TRUE,"Piguet, 1906",nais communis,Animalia,68950,,,,,Nais,communis,,,nais_communis,TRUE
TRUE,"Müller, 1773",nais elinguis,Animalia,68952,,,,,Nais,elinguis,,,nais_elinguis,TRUE
TRUE,"Piguet, 1906",nais pardalis,Animalia,68954,,,,,Nais,pardalis,,,nais_pardalis,TRUE
TRUE,"Piguet, 1906",nais simplex,Animalia,68957,,,,,Nais,simplex,,,nais_simplex,TRUE
TRUE,"Müller, 1773",nais,Animalia,68946,,,,,Nais,,,,nais,TRUE
TRUE,"Piguet, 1906",nais variabilis,Animalia,68959,,,,,Nais,variabilis,,,nais_variabilis,TRUE
TRUE,(Palmer),nanocladius balticus,Animalia,128866,,,,,Nanocladius,balticus,,,nanocladius_balticus,TRUE
TRUE,"Saether, 1977",nanocladius branchicolus,Animalia,128851,,,,,Nanocladius,branchicolus,,,nanocladius_branchicolus,TRUE
TRUE,"(Steffan, 1965)",nanocladius downesi,Animalia,128855,,,,,Nanocladius,downesi,,,nanocladius_downesi,TRUE
TRUE,Keiffer,nanocladius,Animalia,128844,,,,,Nanocladius,,,,nanocladius,TRUE
TRUE,"Dendy and Sublette, 1959",nanocladius alternantherae,Animalia,128848,,,,,Nanocladius,alternantherae,,,nanocladius_alternantherae,TRUE
TRUE,"Saether, 1977",nanocladius crassicornus,Animalia,128852,,,,,Nanocladius,crassicornus,,,nanocladius_crassicornus,TRUE
TRUE,"(Malloch, 1915)",nanocladius distinctus,Animalia,128853,,,,,Nanocladius,distinctus,,,nanocladius_distinctus,TRUE
TRUE,"Saether, 1977",nanocladius minimus,Animalia,128859,,,,,Nanocladius,minimus,,,nanocladius_minimus,TRUE
TRUE,"(Kieffer, 1911)",nanocladius rectinervis,Animalia,128860,,,,,Nanocladius,rectinervis,,,nanocladius_rectinervis,TRUE
TRUE,"Saether, 1977",nanocladius spiniplenus,Animalia,128862,,,,,Nanocladius,spiniplenus,,,nanocladius_spiniplenus,TRUE
TRUE,"(Macquart, 1855)",natarsia baltimoreus,Animalia,128071,,,,,Natarsia,baltimoreus,,,natarsia_baltimoreus,TRUE
TRUE,,natarsia,Animalia,128070,,,,,Natarsia,,,,natarsia,TRUE
TRUE,"Mueller, 1879",nectopsyche,Animalia,116651,,,,,Nectopsyche,,,,nectopsyche,TRUE
TRUE,"(Hagen, 1873)",nemotaulius hostilis,Animalia,116434,,,,,Nemotaulius,hostilis,,,nemotaulius_hostilis,TRUE
TRUE,"Banks, 1906",nemotaulius,Animalia,116432,,,,,Nemotaulius,,,,nemotaulius,TRUE
TRUE,"Geoffroy, 1762",nemotelus,Animalia,130694,,,,,Nemotelus,,,,nemotelus,TRUE
TRUE,"Latreille, 1796",nemoura,Animalia,102526,,,,,Nemoura,,,,nemoura,TRUE
TRUE,"Needham, 1905",neoperla,Animalia,102942,,,,,Neoperla,,,,neoperla,TRUE
TRUE,"McLachlan, 1871",neophylax concinnus,Animalia,116047,,,,,Neophylax,concinnus,,,neophylax_concinnus,TRUE
TRUE,"Banks, 1903",neophylax fuscus,Animalia,116049,,,,,Neophylax,fuscus,,,neophylax_fuscus,TRUE
TRUE,"Ross, 1938",neophylax oligius,Animalia,116057,,,,,Neophylax,oligius,,,neophylax_oligius,TRUE
TRUE,"McLachlan, 1871",neophylax,Animalia,116046,,,,,Neophylax,,,,neophylax,TRUE
TRUE,,neoplasta,Animalia,136352,,,,,Neoplasta,,,,neoplasta,TRUE
TRUE,"Esaki and China, 1928",neoplea,Animalia,103603,,,,,Neoplea,,,,neoplea,TRUE
TRUE,"Guignot, 1931",neoporus,Animalia,728252,,,,,Neoporus,,,,neoporus,TRUE
FALSE,,neostempellina reissi,,,,,,,,,,,neostempellina_reissi,FALSE
FALSE,,neostempellina,,,,,,,,,,,neostempellina,FALSE
TRUE,"Morton, 1905",neotrichia,Animalia,115833,,,,,Neotrichia,,,,neotrichia,TRUE
TRUE,"(Linnaeus, 1758)",neureclipsis bimaculata,Animalia,117096,,,,,Neureclipsis,bimaculata,,,neureclipsis_bimaculata,TRUE
TRUE,"McLachlan, 1864",neureclipsis,Animalia,117095,,,,,Neureclipsis,,,,neureclipsis,TRUE
TRUE,"Selys, 1871",neurocordulia,Animalia,101934,,,,,Neurocordulia,,,,neurocordulia,TRUE
TRUE,"(Say, 1824)",nigronia serricornis,Animalia,115031,,,,,Nigronia,serricornis,,,nigronia_serricornis,TRUE
TRUE,"(Walker, 1828)",nilotanypus fimbriatus,Animalia,128203,,,,,Nilotanypus,fimbriatus,,,nilotanypus_fimbriatus,TRUE
TRUE,"Kieffer, 1923",nilotanypus,Animalia,128202,,,,,Nilotanypus,,,,nilotanypus,TRUE
TRUE,"(Rempel, 1937)",nilothauma babiyi,Animalia,129549,,,,,Nilothauma,babiyi,,,nilothauma_babiyi,TRUE
TRUE,Kieffer,nilothauma,Animalia,129548,,,,,Nilothauma,,,,nilothauma,TRUE
TRUE,"Flowers, 1980",nixe,Animalia,100692,,,,,Nixe,,,,nixe,TRUE
